idx,rel_path,in_path,out_path,orig_fs,used_fs,channel_idx,env_file,range_m,src_z,rcv_z,Npaths,power_db
210,train\ClassC\ferry\train_ClassC_ferry_id36_seg077.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id36_seg077.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id36_seg077.wav,16000,16000,42,env_082_winter_shallow_H200_R500_mud.arr,500.00,NaN,NaN,2,2.577
211,train\ClassC\ferry\train_ClassC_ferry_id36_seg078.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id36_seg078.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id36_seg078.wav,16000,16000,26,env_058_isothermal_H200_R500_mud.arr,500.00,NaN,NaN,2,2.901
212,train\ClassC\ferry\train_ClassC_ferry_id38_seg079.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id38_seg079.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id38_seg079.wav,16000,16000,28,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.025
213,train\ClassC\ferry\train_ClassC_ferry_id38_seg080.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id38_seg080.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id38_seg080.wav,16000,16000,5,env_002_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
214,train\ClassC\ferry\train_ClassC_ferry_id38_seg081.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id38_seg081.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id38_seg081.wav,16000,16000,44,env_097_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.025
215,train\ClassC\ferry\train_ClassC_ferry_id38_seg082.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id38_seg082.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id38_seg082.wav,16000,16000,25,env_058_isothermal_H200_R500_mud.arr,500.00,NaN,NaN,2,2.972
216,train\ClassC\ferry\train_ClassC_ferry_id38_seg083.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id38_seg083.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id38_seg083.wav,16000,16000,26,env_058_isothermal_H200_R500_mud.arr,500.00,NaN,NaN,2,2.901
217,train\ClassC\ferry\train_ClassC_ferry_id38_seg084.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id38_seg084.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id38_seg084.wav,16000,16000,42,env_082_winter_shallow_H200_R500_mud.arr,500.00,NaN,NaN,2,2.577
218,train\ClassC\ferry\train_ClassC_ferry_id40_seg085.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id40_seg085.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id40_seg085.wav,16000,16000,15,env_033_summer_shallow_H200_R500_sand.arr,500.00,NaN,NaN,3,2.824
219,train\ClassC\ferry\train_ClassC_ferry_id41_seg086.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id41_seg086.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id41_seg086.wav,16000,16000,6,env_002_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.430
220,train\ClassC\ferry\train_ClassC_ferry_id41_seg087.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id41_seg087.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id41_seg087.wav,16000,16000,28,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.025
221,train\ClassC\ferry\train_ClassC_ferry_id43_seg088.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id43_seg088.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id43_seg088.wav,16000,16000,27,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
222,train\ClassC\ferry\train_ClassC_ferry_id43_seg089.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id43_seg089.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id43_seg089.wav,16000,16000,45,env_098_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.122
223,train\ClassC\ferry\train_ClassC_ferry_id53_seg090.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg090.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg090.wav,16000,16000,48,env_105_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.917
224,train\ClassC\ferry\train_ClassC_ferry_id53_seg091.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg091.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg091.wav,16000,16000,9,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.920
225,train\ClassC\ferry\train_ClassC_ferry_id53_seg092.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg092.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg092.wav,16000,16000,27,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
226,train\ClassC\ferry\train_ClassC_ferry_id53_seg093.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg093.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg093.wav,16000,16000,23,env_057_isothermal_H200_R500_sand.arr,500.00,NaN,NaN,2,2.972
227,train\ClassC\ferry\train_ClassC_ferry_id53_seg094.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg094.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg094.wav,16000,16000,24,env_057_isothermal_H200_R500_sand.arr,500.00,NaN,NaN,2,2.901
228,train\ClassC\ferry\train_ClassC_ferry_id53_seg095.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg095.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg095.wav,16000,16000,31,env_074_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.122
229,train\ClassC\ferry\train_ClassC_ferry_id53_seg096.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg096.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg096.wav,16000,16000,17,env_034_summer_shallow_H200_R500_mud.arr,500.00,NaN,NaN,3,2.824
230,train\ClassC\ferry\train_ClassC_ferry_id53_seg097.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg097.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg097.wav,16000,16000,4,env_001_munk_H50_R500_sand.arr,500.00,NaN,NaN,12,9.430
231,train\ClassC\ferry\train_ClassC_ferry_id53_seg098.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id53_seg098.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id53_seg098.wav,16000,16000,34,env_074_winter_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,7.686
232,train\ClassC\ferry\train_ClassC_ferry_id54_seg099.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id54_seg099.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id54_seg099.wav,16000,16000,22,env_050_isothermal_H50_R500_mud.arr,500.00,NaN,NaN,12,9.990
233,train\ClassC\ferry\train_ClassC_ferry_id54_seg100.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id54_seg100.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id54_seg100.wav,16000,16000,28,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.025
234,train\ClassC\ferry\train_ClassC_ferry_id54_seg101.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id54_seg101.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id54_seg101.wav,16000,16000,11,env_025_summer_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,9.565
235,train\ClassC\ferry\train_ClassC_ferry_id59_seg102.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg102.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg102.wav,16000,16000,34,env_074_winter_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,7.686
236,train\ClassC\ferry\train_ClassC_ferry_id59_seg103.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg103.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg103.wav,16000,16000,13,env_026_summer_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,9.565
237,train\ClassC\ferry\train_ClassC_ferry_id59_seg104.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg104.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg104.wav,16000,16000,31,env_074_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.122
238,train\ClassC\ferry\train_ClassC_ferry_id59_seg105.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg105.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg105.wav,16000,16000,15,env_033_summer_shallow_H200_R500_sand.arr,500.00,NaN,NaN,3,2.824
239,train\ClassC\ferry\train_ClassC_ferry_id59_seg106.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg106.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg106.wav,16000,16000,12,env_025_summer_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,9.033
240,train\ClassC\ferry\train_ClassC_ferry_id59_seg107.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg107.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg107.wav,16000,16000,36,env_081_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.917
241,train\ClassC\ferry\train_ClassC_ferry_id59_seg108.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg108.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg108.wav,16000,16000,12,env_025_summer_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,9.033
242,train\ClassC\ferry\train_ClassC_ferry_id59_seg109.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg109.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg109.wav,16000,16000,14,env_026_summer_shallow_H50_R500_mud.arr,500.00,NaN,NaN,12,9.033
243,train\ClassC\ferry\train_ClassC_ferry_id59_seg110.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg110.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg110.wav,16000,16000,26,env_058_isothermal_H200_R500_mud.arr,500.00,NaN,NaN,2,2.901
244,train\ClassC\ferry\train_ClassC_ferry_id59_seg111.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg111.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg111.wav,16000,16000,18,env_034_summer_shallow_H200_R500_mud.arr,500.00,NaN,NaN,2,2.781
245,train\ClassC\ferry\train_ClassC_ferry_id59_seg112.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg112.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg112.wav,16000,16000,9,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.920
246,train\ClassC\ferry\train_ClassC_ferry_id59_seg113.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg113.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg113.wav,16000,16000,37,env_081_winter_shallow_H200_R500_sand.arr,500.00,NaN,NaN,2,2.344
247,train\ClassC\ferry\train_ClassC_ferry_id59_seg114.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg114.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg114.wav,16000,16000,7,env_009_munk_H200_R500_sand.arr,500.00,NaN,NaN,2,2.920
248,train\ClassC\ferry\train_ClassC_ferry_id59_seg115.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg115.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg115.wav,16000,16000,3,env_001_munk_H50_R500_sand.arr,500.00,NaN,NaN,12,9.867
249,train\ClassC\ferry\train_ClassC_ferry_id59_seg116.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id59_seg116.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id59_seg116.wav,16000,16000,15,env_033_summer_shallow_H200_R500_sand.arr,500.00,NaN,NaN,3,2.824
250,train\ClassC\ferry\train_ClassC_ferry_id60_seg117.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg117.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg117.wav,16000,16000,42,env_082_winter_shallow_H200_R500_mud.arr,500.00,NaN,NaN,2,2.577
251,train\ClassC\ferry\train_ClassC_ferry_id60_seg118.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg118.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg118.wav,16000,16000,1,env_001_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
252,train\ClassC\ferry\train_ClassC_ferry_id60_seg119.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg119.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg119.wav,16000,16000,12,env_025_summer_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,9.033
253,train\ClassC\ferry\train_ClassC_ferry_id60_seg120.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg120.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg120.wav,16000,16000,25,env_058_isothermal_H200_R500_mud.arr,500.00,NaN,NaN,2,2.972
254,train\ClassC\ferry\train_ClassC_ferry_id60_seg121.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg121.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg121.wav,16000,16000,6,env_002_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.430
255,train\ClassC\ferry\train_ClassC_ferry_id60_seg122.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg122.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg122.wav,16000,16000,19,env_049_isothermal_H50_R500_sand.arr,500.00,NaN,NaN,12,10.151
256,train\ClassC\ferry\train_ClassC_ferry_id60_seg123.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg123.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg123.wav,16000,16000,32,env_074_deep_channel_H50_R500_mud.arr,500.00,NaN,NaN,12,10.025
257,train\ClassC\ferry\train_ClassC_ferry_id60_seg124.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg124.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg124.wav,16000,16000,50,env_106_deep_channel_H200_R500_mud.arr,500.00,NaN,NaN,2,2.917
258,train\ClassC\ferry\train_ClassC_ferry_id60_seg125.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg125.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg125.wav,16000,16000,38,env_081_winter_shallow_H200_R500_sand.arr,500.00,NaN,NaN,2,2.577
259,train\ClassC\ferry\train_ClassC_ferry_id60_seg126.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg126.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg126.wav,16000,16000,2,env_001_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.430
260,train\ClassC\ferry\train_ClassC_ferry_id60_seg127.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg127.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg127.wav,16000,16000,38,env_081_winter_shallow_H200_R500_sand.arr,500.00,NaN,NaN,2,2.577
261,train\ClassC\ferry\train_ClassC_ferry_id60_seg128.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg128.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg128.wav,16000,16000,10,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.846
262,train\ClassC\ferry\train_ClassC_ferry_id60_seg129.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg129.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg129.wav,16000,16000,37,env_081_winter_shallow_H200_R500_sand.arr,500.00,NaN,NaN,2,2.344
263,train\ClassC\ferry\train_ClassC_ferry_id60_seg130.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg130.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg130.wav,16000,16000,1,env_001_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
264,train\ClassC\ferry\train_ClassC_ferry_id60_seg131.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg131.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg131.wav,16000,16000,47,env_105_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
265,train\ClassC\ferry\train_ClassC_ferry_id60_seg132.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg132.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg132.wav,16000,16000,42,env_082_winter_shallow_H200_R500_mud.arr,500.00,NaN,NaN,2,2.577
266,train\ClassC\ferry\train_ClassC_ferry_id60_seg133.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg133.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg133.wav,16000,16000,9,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.920
267,train\ClassC\ferry\train_ClassC_ferry_id60_seg134.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg134.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg134.wav,16000,16000,47,env_105_deep_channel_H200_R500_sand.arr,500.00,NaN,NaN,2,2.951
268,train\ClassC\ferry\train_ClassC_ferry_id60_seg135.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg135.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg135.wav,16000,16000,27,env_073_deep_channel_H50_R500_sand.arr,500.00,NaN,NaN,12,10.122
269,train\ClassC\ferry\train_ClassC_ferry_id60_seg136.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg136.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg136.wav,16000,16000,11,env_025_summer_shallow_H50_R500_sand.arr,500.00,NaN,NaN,12,9.565
270,train\ClassC\ferry\train_ClassC_ferry_id60_seg137.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg137.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg137.wav,16000,16000,15,env_033_summer_shallow_H200_R500_sand.arr,500.00,NaN,NaN,3,2.824
271,train\ClassC\ferry\train_ClassC_ferry_id60_seg138.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id60_seg138.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id60_seg138.wav,16000,16000,9,env_010_munk_H200_R500_mud.arr,500.00,NaN,NaN,2,2.920
272,train\ClassC\ferry\train_ClassC_ferry_id61_seg139.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id61_seg139.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id61_seg139.wav,16000,16000,5,env_002_munk_H50_R500_mud.arr,500.00,NaN,NaN,12,9.867
273,train\ClassC\ferry\train_ClassC_ferry_id61_seg140.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassC\ferry\train_ClassC_ferry_id61_seg140.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassC\ferry\train_ClassC_ferry_id61_seg140.wav,16000,16000,49,env_106_deep_channel_H200_R500_mud.arr,500.00,NaN,NaN,2,2.951
